,Country Code,Year,SVMCI
780,ESP,1999,0.8565677810917303
781,ESP,2000,0.8976021515896149
782,ESP,2001,0.7912479039806173
783,ESP,2002,0.8294090043475398
784,ESP,2003,0.8461069479045371
785,ESP,2004,0.782608923313855
786,ESP,2005,0.7633336295669347
787,ESP,2006,0.6555733618365184
788,ESP,2007,0.6766223438384815
789,ESP,2008,0.6897979118578442
790,ESP,2009,0.6768305832846234
791,ESP,2010,0.6632091165015485
792,ESP,2011,0.6817128196772168
793,ESP,2012,0.6971541470462244
794,ESP,2013,0.6649014402031935
795,ESP,2014,0.6673757435958032
796,ESP,2015,0.6316898211839688
797,ESP,2016,0.603929293616447
798,EST,1996,0.5519373388898399
799,EST,1997,0.5813657094341145
800,EST,1998,0.5399190264207041
801,EST,1999,0.679658946555286
802,EST,2000,0.6667660831485573
803,EST,2001,0.5687517847412797
804,EST,2002,0.5169679396254816
805,EST,2003,0.5167161127660991
806,EST,2004,0.5352392939984792
807,EST,2005,0.5385972212182155
808,EST,2006,0.6238704036019657
809,EST,2007,0.5488720034199945
810,EST,2008,0.5734319271972665
811,EST,2009,0.5757294239521921
812,EST,2010,0.5800548885851687
813,EST,2011,0.6032504037171679
814,EST,2012,0.5613311920952284
815,EST,2013,0.5361013023089336
816,EST,2014,0.6081999200728899
817,EST,2015,0.6310782420308187
818,EST,2016,0.6280381946364958
819,ETH,1996,0.17579973530569737
820,ETH,1997,0.1685867554301967
821,ETH,1998,0.22206348564932535
822,ETH,1999,0.1898820670740152
823,ETH,2000,0.20522951958758356
824,ETH,2001,0.16543955753035058
825,ETH,2002,0.13699403237238778
826,ETH,2003,0.10225182559426654
827,ETH,2004,0.10348609339443605
828,ETH,2005,0.10574268781259014
829,ETH,2006,0.14467132278504874
830,ETH,2007,0.20140743741552386
831,ETH,2008,0.16012784336543792
832,ETH,2009,0.12639294360647335
833,ETH,2010,0.12620286553866766
834,ETH,2011,0.10759945451042102
835,ETH,2012,0.11446337798951675
836,ETH,2013,0.1187938022514273
837,ETH,2014,0.12123368598029784
838,ETH,2015,0.1426120607859763
839,ETH,2016,0.15199111482020572
840,FIN,1996,0.8375497163648021
841,FIN,1997,0.8467309156354462
842,FIN,1998,0.7342073417393032
843,FIN,1999,0.7731808925167702
844,FIN,2000,0.7505550157882197
845,FIN,2001,0.7674383252250264
846,FIN,2002,0.7737858422991185
847,FIN,2003,0.7930442573445978
848,FIN,2004,0.797493549833019
849,FIN,2005,0.7978552056250124
850,FIN,2006,0.7911703169615186
851,FIN,2007,0.7941804161114754
852,FIN,2008,0.8054585523400701
853,FIN,2009,0.7845418679311036
854,FIN,2010,0.792049079484793
855,FIN,2011,0.8083955728385191
856,FIN,2012,0.8098413170432953
857,FIN,2013,0.821648961046934
858,FIN,2014,0.7937708180403071
859,FIN,2015,0.8084700368031911
860,FIN,2016,0.8151025705057718
861,FRA,1996,0.8593735032348973
862,FRA,1997,0.8998057108598176
863,FRA,1998,0.7959563462717941
864,FRA,1999,0.8160794575208203
865,FRA,2000,0.8159363174444607
866,FRA,2001,0.8904748753093109
867,FRA,2002,0.863418342447613
868,FRA,2003,0.8939816444717583
869,FRA,2004,0.9198330371817669
870,FRA,2005,0.8873454466462014
871,FRA,2006,0.92284767240354
872,FRA,2007,0.8717219506297458
873,FRA,2008,0.8979153292142112
874,FRA,2009,0.8629514993012823
875,FRA,2010,0.8551408359382693
876,FRA,2011,0.7860804071340193
877,FRA,2012,0.8032295305179596
878,FRA,2013,0.836176783552978
879,FRA,2014,0.8313036333349041
880,FRA,2015,0.8618351969794542
881,FRA,2016,0.8716343512381023
882,GAB,1996,0.09252763003803875
883,GAB,1997,0.11404001916934728
884,GAB,1998,0.1499046269556528
885,GAB,1999,0.13304726775753287
886,GAB,2000,0.17794203865771532
887,GAB,2001,0.1426966148042525
888,GAB,2002,0.14744395353075782
889,GAB,2003,0.14731251153935623
890,GAB,2004,0.19165956550425645
891,GAB,2005,0.17513163461771347
892,GAB,2006,0.1961040102608931
893,GAB,2007,0.2182863689540977
894,GAB,2008,0.2112542804818809
895,GAB,2009,0.19265409874255562
896,GAB,2010,0.19609494212896128
897,GAB,2011,0.2129738790286603
898,GAB,2012,0.18734922148136635
899,GAB,2013,0.200283773966334
900,GAB,2014,0.1930354035643532
901,GAB,2015,0.19466452041568413
902,GAB,2016,0.18352474661696883
903,GBR,1996,0.8400010274341259
904,GBR,1997,0.8260777651245363
905,GBR,1998,0.7948812490716204
906,GBR,1999,0.7783865124465451
907,GBR,2000,0.7710725393605091
908,GBR,2001,0.7495737925863188
909,GBR,2002,0.7550662124962858
910,GBR,2003,0.7901427759865933
911,GBR,2004,0.7970166241805419
912,GBR,2005,0.8110143532101284
913,GBR,2006,0.8106896956971198
914,GBR,2007,0.8069431983053476
915,GBR,2008,0.833211121967763
916,GBR,2009,0.8252794253773427
917,GBR,2010,0.8257339114420899
918,GBR,2011,0.8268392707863841
919,GBR,2012,0.831571552286303
920,GBR,2013,0.8294399917971174
921,GBR,2014,0.825686075090426
922,GBR,2015,0.815720681349108
923,GBR,2016,0.8234911013928938
924,GHA,1996,0.13367154412862395
925,GHA,1997,0.18077809214833915
926,GHA,1998,0.12608452281289742
927,GHA,1999,0.12448622305236463
928,GHA,2000,0.15851064863477032
929,GHA,2001,0.16197493848472003
930,GHA,2002,0.18220483002320817
931,GHA,2003,0.15777324787771885
932,GHA,2004,0.16495300245453468
933,GHA,2005,0.16909028502523404
934,GHA,2006,0.18993901258651102
935,GHA,2007,0.18863110077703138
936,GHA,2008,0.1571131960004571
937,GHA,2009,0.17248112488625789
938,GHA,2010,0.146828291623159
939,GHA,2011,0.16552890268690681
940,GHA,2012,0.15722620585669156
941,GHA,2013,0.14164741759032787
942,GHA,2014,0.0921423768814425
943,GHA,2015,0.10269638719641815
944,GHA,2016,0.10089272479307702
945,GIN,1996,0.2434092836909349
946,GIN,1997,0.2290559745557494
947,GIN,1998,0.223139275817176
948,GIN,1999,0.2117409979654953
949,GIN,2000,0.17852509362493335
950,GIN,2001,0.2038427344135511
951,GIN,2002,0.1945853815563041
952,GIN,2003,0.18083253556244208
953,GIN,2004,0.20067799803222966
954,GIN,2005,0.19966075087026372
955,GIN,2006,0.16571149103903077
956,GIN,2007,0.11744700514594299
957,GIN,2008,0.1156384840976303
958,GIN,2009,0.11741254418974004
959,GIN,2010,0.1555684050800597
960,GIN,2011,0.13896070917828882
961,GIN,2012,0.16132314775283468
962,GIN,2013,0.16672772170599648
963,GIN,2014,0.17937876362132835
964,GIN,2015,0.20029425781759944
965,GIN,2016,0.218290993512442
966,GMB,1996,0.21761627024715094
967,GMB,1997,0.17474932599233325
968,GMB,1998,0.1786288231625667
969,GMB,1999,0.15548314775813743
970,GMB,2000,0.15724237937915808
971,GMB,2001,0.15675835902541282
972,GMB,2002,0.28519421922547444
973,GMB,2003,0.22786867379925632
974,GMB,2004,0.24006271773540505
975,GMB,2005,0.19877910393774348
976,GMB,2006,0.17488889321949022
977,GMB,2007,0.17055818292246033
978,GMB,2008,0.18174831786070875
979,GMB,2009,0.17807760530350855
980,GMB,2010,0.18062613157174076
981,GMB,2011,0.1611379859046468
982,GMB,2012,0.15272111010517572
983,GMB,2013,0.17498309033550646
984,GMB,2014,0.17889109941393772
985,GMB,2015,0.17701123665328763
986,GMB,2016,0.16809888615843385
987,GNB,1996,0.14365895070105655
988,GNB,1997,0.18942975726046815
989,GNB,1998,0.2052489795410046
990,GNB,1999,0.24244900365228614
991,GNB,2000,0.18483100941960298
992,GNB,2001,0.17981637818494645
993,GNB,2002,0.1472235139975007
994,GNB,2003,0.1481450532039098
995,GNB,2004,0.14522544203620125
996,GNB,2005,0.15515180492709715
997,GNB,2006,0.18280342667420638
998,GNB,2007,0.20085134312107564
999,GNB,2008,0.18579960729888367
1000,GNB,2009,0.21273747978576288
1001,GNB,2010,0.1866570806962411
1002,GNB,2011,0.16627462733144152
1003,GNB,2012,0.12031105448919684
1004,GNB,2013,0.11112507640975303
1005,GNB,2014,0.11357368908653724
1006,GNB,2015,0.11810034210462388
1007,GNB,2016,0.1261457114939091
1008,GRC,1996,0.735229289323921
1009,GRC,1997,0.827691169986173
1010,GRC,1998,0.7944642032433944
1011,GRC,1999,0.765292023492191
1012,GRC,2000,0.7352626483954118
1013,GRC,2001,0.6641130252359948
1014,GRC,2002,0.6166315530303366
1015,GRC,2003,0.6021907791508404
1016,GRC,2004,0.5875514235009535
1017,GRC,2005,0.5649447021587845
1018,GRC,2006,0.5887353285303677
1019,GRC,2007,0.5268238134121108
1020,GRC,2008,0.46224821006246397
1021,GRC,2009,0.3999910244312597
1022,GRC,2010,0.36887080455470667
1023,GRC,2011,0.31073826211982103
1024,GRC,2012,0.19672854597964923
1025,GRC,2013,0.21384370472509098
1026,GRC,2014,0.1732381308427406
1027,GRC,2015,0.17916285303291654
1028,GRC,2016,0.11735731759375369
1029,GTM,1996,0.23663631053545786
1030,GTM,1997,0.27908590869651373
1031,GTM,1998,0.27615405508245466
1032,GTM,1999,0.27520916451736444
1033,GTM,2000,0.273104434221153
1034,GTM,2001,0.32204629591434347
1035,GTM,2002,0.19599275636962749
1036,GTM,2003,0.18349527237967328
1037,GTM,2004,0.20039316176306396
1038,GTM,2005,0.18024187691444957
1039,GTM,2006,0.17239672425148347
1040,GTM,2007,0.1962566192931199
1041,GTM,2008,0.22043663263525332
1042,GTM,2009,0.19525520383235462
1043,GTM,2010,0.18989188379216287
1044,GTM,2011,0.18729303996896052
1045,GTM,2012,0.18471799509039258
1046,GTM,2013,0.17528205704505473
1047,GTM,2014,0.1738153399799737
1048,GTM,2015,0.16967735147106275
1049,GTM,2016,0.18692738417336907
1050,GUY,1996,0.2690823927439172
1051,GUY,1997,0.34326515955314824
1052,GUY,1998,0.2110235375483886
1053,GUY,1999,0.03441304637168214
1054,GUY,2000,0.05290414083130882
1055,GUY,2001,0.0516516047465614
1056,GUY,2002,0.070093659521299
1057,GUY,2003,0.1009918528286002
1058,GUY,2004,0.1613483564887717
1059,GUY,2005,0.15037399194077639
1060,GUY,2006,0.13066252336682124
1061,GUY,2007,0.1563077790487945
1062,GUY,2008,0.10767198983012594
1063,GUY,2009,0.11001910024336499
1064,GUY,2010,0.11589319290444199
1065,GUY,2011,0.1208047558497016
1066,GUY,2012,0.0955064154652036
1067,GUY,2013,0.0899481347932411
1068,GUY,2014,0.07840089537658505
1069,GUY,2015,0.08248284162426442
1070,GUY,2016,0.11120343408903072
1071,HKG,1996,0.6761359573887463
1072,HKG,1997,0.561222982984368
1073,HKG,1998,0.4153209068142006
1074,HKG,1999,0.35811833227023016
1075,HKG,2000,0.298364066135637
1076,HKG,2001,0.5942696583458603
1077,HKG,2002,0.5854691409056487
1078,HKG,2003,0.7649510275418118
1079,HKG,2004,0.8311227798325499
1080,HKG,2005,0.7643170114026849
1081,HKG,2006,0.8224008013457336
1082,HKG,2007,0.7938548562987229
1083,HKG,2008,0.7598214346669251
1084,HKG,2009,0.775217512959733
1085,HKG,2010,0.7683841872718138
1086,HKG,2011,0.7720211423802315
1087,HKG,2012,0.813239145862256
1088,HKG,2013,0.7812642068838489
1089,HKG,2014,0.8116500242856783
1090,HKG,2015,0.8269727874272673
1091,HKG,2016,0.889166704898993
1092,HND,1996,0.20757198279452438
1093,HND,1997,0.2927431816737604
1094,HND,1998,0.16984937293883542
1095,HND,1999,0.20818824380255044
1096,HND,2000,0.16069878749516783
1097,HND,2001,0.23549318083927126
1098,HND,2002,0.1982752373301561
1099,HND,2003,0.17805225998686283
1100,HND,2004,0.15263974212642517
1101,HND,2005,0.14223153576523287
1102,HND,2006,0.17019009938497506
1103,HND,2007,0.16289247503709883
1104,HND,2008,0.14921721273898145
1105,HND,2009,0.1395123127376198
1106,HND,2010,0.15577548096107877
1107,HND,2011,0.17274787500850708
1108,HND,2012,0.19064610655145384
1109,HND,2013,0.1759177765400239
1110,HND,2014,0.16171144704505377
1111,HND,2015,0.16786900979453595
1112,HND,2016,0.1667346586239656
1113,HRV,1996,0.31550591581988474
1114,HRV,1997,0.3297889904834963
1115,HRV,1998,0.30737171679187
1116,HRV,1999,0.16020744593329309
1117,HRV,2000,0.3353538927550756
1118,HRV,2001,0.37356910491465095
1119,HRV,2002,0.3673455165885926
1120,HRV,2003,0.3116088302420858
1121,HRV,2004,0.3804079441675948
1122,HRV,2005,0.4003275382578442
1123,HRV,2006,0.43025559422352394
1124,HRV,2007,0.4693211902781055
1125,HRV,2008,0.41989249292192204
1126,HRV,2009,0.4362425857649515
1127,HRV,2010,0.5004342642308446
1128,HRV,2011,0.41290730131280684
1129,HRV,2012,0.41166116232628674
1130,HRV,2013,0.340640844475618
1131,HRV,2014,0.3365295555163903
1132,HRV,2015,0.2789110939252564
1133,HRV,2016,0.34668448069882
1134,HTI,1996,0.15302573107131906
1135,HTI,1997,0.13572151936450264
1136,HTI,1998,0.16224167240891388
1137,HTI,1999,0.13691160612083203
1138,HTI,2000,0.1873769446911768
1139,HTI,2001,0.13159001225409014
1140,HTI,2002,0.11104762030387107
1141,HTI,2003,0.11463297743644009
1142,HTI,2004,0.12480176949458148
1143,HTI,2005,0.14339422631385126
1144,HTI,2006,0.1846898701633078
1145,HTI,2007,0.19647058851493063
1146,HTI,2008,0.17154102072935365
1147,HTI,2009,0.17908909686695623
1148,HTI,2010,0.16179153303311772
1149,HTI,2011,0.15143830696422697
1150,HTI,2012,0.14024404222103395
1151,HTI,2013,0.14801716021850175
1152,HTI,2014,0.09365899235279508
1153,HTI,2015,0.1206041049536176
1154,HTI,2016,0.09237933567342875
1155,HUN,1996,0.8075001436090549
1156,HUN,1997,0.8702749709801076
1157,HUN,1998,0.8674412139357285
1158,HUN,1999,0.783532993996499
1159,HUN,2000,0.770501010994215
1160,HUN,2001,0.7113120971992919
1161,HUN,2002,0.7556648495589241
1162,HUN,2003,0.8029270020145954
1163,HUN,2004,0.7491102105460695
1164,HUN,2005,0.6668568650549088
1165,HUN,2006,0.711129757213517
1166,HUN,2007,0.6080750446512081
1167,HUN,2008,0.5275208120863656
1168,HUN,2009,0.46918979752600737
1169,HUN,2010,0.571410897315814
1170,HUN,2011,0.607940678762761
1171,HUN,2012,0.4968766465808419
1172,HUN,2013,0.5331790681936169
1173,HUN,2014,0.5106222447977109
1174,HUN,2015,0.475167510364415
1175,HUN,2016,0.4314279255606861
1176,IDN,1996,0.10986262575387874
1177,IDN,1997,0.17157307008756142
1178,IDN,1998,0.18247407359443163
1179,IDN,1999,0.11246001922640667
1180,IDN,2000,0.11932760922774262
1181,IDN,2001,0.11015315790617362
1182,IDN,2002,0.101060376255645
1183,IDN,2003,0.09150999198911519
1184,IDN,2004,0.10191653055691038
1185,IDN,2005,0.13756432167941451
1186,IDN,2006,0.19640625111641383
1187,IDN,2007,0.22911734617343732
1188,IDN,2008,0.2079655111525695
1189,IDN,2009,0.26436832027580864
1190,IDN,2010,0.2381851492656553
1191,IDN,2011,0.24704500998121992
1192,IDN,2012,0.2278080097850811
1193,IDN,2013,0.23009343866515247
1194,IDN,2014,0.25131951808292174
1195,IDN,2015,0.24447278268436334
1196,IDN,2016,0.2595984532839719
1197,IND,1996,0.45093787379977046
1198,IND,1997,0.48733132765925774
1199,IND,1998,0.3995433128618843
1200,IND,1999,0.36313031035008125
1201,IND,2000,0.36207587744748826
1202,IND,2001,0.2065675986334379
1203,IND,2002,0.20502612222367012
1204,IND,2003,0.23136302829564814
1205,IND,2004,0.19981156762058755
1206,IND,2005,0.2115019363971077
1207,IND,2006,0.23003162945538527
1208,IND,2007,0.233814648335217
1209,IND,2008,0.19666596740443174
1210,IND,2009,0.22006501208858148
1211,IND,2010,0.2103310723697632
1212,IND,2011,0.16858200765996548
1213,IND,2012,0.14150966121045458
1214,IND,2013,0.1339883786501185
1215,IND,2014,0.16145877089425348
1216,IND,2015,0.19270271801726033
1217,IND,2016,0.22665539857503558
1218,IRL,1996,0.7854052469282379
1219,IRL,1997,0.7841412809744457
1220,IRL,1998,0.7651540345181946
1221,IRL,1999,0.7673324669245748
1222,IRL,2000,0.7314405592985788
1223,IRL,2001,0.7222706776508936
1224,IRL,2002,0.7102643204945148
1225,IRL,2003,0.7105319644267197
1226,IRL,2004,0.7567461753144034
1227,IRL,2005,0.7679964846251361
1228,IRL,2006,0.761083862017352
1229,IRL,2007,0.7608751057502887
1230,IRL,2008,0.783579754099688
1231,IRL,2009,0.8139667009669191
1232,IRL,2010,0.8171669079558116
1233,IRL,2011,0.8421315832087315
1234,IRL,2012,0.8397557783587
1235,IRL,2013,0.8296181092443128
1236,IRL,2014,0.8472062998848853
1237,IRL,2015,0.8229074582691398
1238,IRL,2016,0.8026441492547229
1239,IRN,1996,0.8143638244529392
1240,IRN,1997,0.6171926652928991
1241,IRN,1998,0.2425849303762576
1242,IRN,1999,0.1901882927499798
1243,IRN,2000,0.18402723461549436
1244,IRN,2001,0.17370241017785307
1245,IRN,2002,0.17766401380093055
1246,IRN,2003,0.17720874659624503
1247,IRN,2004,0.21864888843790853
1248,IRN,2005,0.2276716308490535
1249,IRN,2006,0.20093829025781587
1250,IRN,2007,0.18590017040962076
1251,IRN,2008,0.1666110699341017
1252,IRN,2009,0.12536536722939443
1253,IRN,2010,0.1295503680766825
1254,IRN,2011,0.1435034944374818
1255,IRN,2012,0.16491636560773568
1256,IRN,2013,0.17313121691329636
1257,IRN,2014,0.17318295995543814
1258,IRN,2015,0.16591274773405354
1259,IRN,2016,0.17498893662244083
1260,IRQ,1996,0.16877168084392222
1261,IRQ,1997,0.2078045651234253
1262,IRQ,1998,0.2404127122822091
1263,IRQ,1999,0.17551367532942153
1264,IRQ,2000,0.23191456404686467
1265,IRQ,2001,0.18483437835209318
1266,IRQ,2002,0.19004490026575105
1267,IRQ,2003,0.23340694929236885
1268,IRQ,2004,0.1577143204994212
1269,IRQ,2005,0.20110130553746924
1270,IRQ,2006,0.2176715133025505
1271,IRQ,2007,0.2273701487388883
1272,IRQ,2008,0.14516864831124035
1273,IRQ,2009,0.10181326455603222
1274,IRQ,2010,0.0972246680956557
1275,IRQ,2011,0.1401421034251269
1276,IRQ,2012,0.13804813400313096
1277,IRQ,2013,0.13295523077154556
1278,IRQ,2014,0.12217642099275465
1279,IRQ,2015,0.12580359699171545
1280,IRQ,2016,0.10424769672113668
1281,ISL,1996,0.809720303229229
1282,ISL,1997,0.7614871828106028
1283,ISL,1998,0.7947696167804064
1284,ISL,1999,0.7523977764794582
1285,ISL,2000,0.7407353903163552
1286,ISL,2001,0.7669716398334424
1287,ISL,2002,0.7612602613829955
1288,ISL,2003,0.7633982835106117
1289,ISL,2004,0.7736033526337822
1290,ISL,2005,0.7719197047497283
1291,ISL,2006,0.7853399100739584
1292,ISL,2007,0.7846853238712151
1293,ISL,2008,0.790983631185297
1294,ISL,2009,0.8433143646237102
1295,ISL,2010,0.8330240185764431
1296,ISL,2011,0.8385307449592108
1297,ISL,2012,0.8322277547875059
1298,ISL,2013,0.839225147979668
1299,ISL,2014,0.8309050644066801
1300,ISL,2015,0.8349015665900831
1301,ISL,2016,0.7863268730631494
1302,ISR,1996,0.8965968449042334
1303,ISR,1997,0.8203742656892566
1304,ISR,1998,0.771782390063794
1305,ISR,1999,0.7814002692353594
1306,ISR,2000,0.8487383816199411
1307,ISR,2001,0.7904003667804231
1308,ISR,2002,0.809548103352827
1309,ISR,2003,0.8266914792104015
1310,ISR,2004,0.863820717739767
1311,ISR,2005,0.8599779818383447
1312,ISR,2006,0.9204987985236879
1313,ISR,2007,0.8810137014301697
1314,ISR,2008,0.910946471566329
1315,ISR,2009,0.9131978780043126
1316,ISR,2010,0.9454497330970558
1317,ISR,2011,0.9561128667642449
1318,ISR,2012,0.9434644265192558
1319,ISR,2013,0.9457656252372082
1320,ISR,2014,0.9691597403816326
1321,ISR,2015,1.0
1322,ISR,2016,0.9580556621848066
1323,ITA,1996,0.7920599733481598
1324,ITA,1997,0.7717693537663814
1325,ITA,1998,0.7080713400724437
1326,ITA,1999,0.5387990293613876
1327,ITA,2000,0.5433337379169318
1328,ITA,2001,0.3956865745839295
1329,ITA,2002,0.38396192862672596
1330,ITA,2003,0.3633830582082815
1331,ITA,2004,0.2755871953594289
1332,ITA,2005,0.2921067667544736
1333,ITA,2006,0.2284237644443476
1334,ITA,2007,0.2064126163929392
1335,ITA,2008,0.23824881693992572
1336,ITA,2009,0.24749689765477784
1337,ITA,2010,0.262921534623374
1338,ITA,2011,0.2816600373835035
1339,ITA,2012,0.2717392442348256
1340,ITA,2013,0.29205039462205507
1341,ITA,2014,0.26486068874081353
1342,ITA,2015,0.23923978489768666
1343,ITA,2016,0.25285804122573863
1344,JAM,1996,0.416744321731641
1345,JAM,1997,0.4557780696295209
1346,JAM,1998,0.3714870371816436
1347,JAM,1999,0.16328597907052889
1348,JAM,2000,0.16640979117879506
1349,JAM,2001,0.153319475964721
1350,JAM,2002,0.08816892160523279
1351,JAM,2003,0.1298694303003306
1352,JAM,2004,0.1897648572155158
1353,JAM,2005,0.18545579239107987
1354,JAM,2006,0.2273830573605649
1355,JAM,2007,0.22998136548662435
1356,JAM,2008,0.2342512141118695
1357,JAM,2009,0.2166837541227106
1358,JAM,2010,0.21717054179376988
1359,JAM,2011,0.22058885609502168
1360,JAM,2012,0.1870068402348916
1361,JAM,2013,0.20828766795123746
1362,JAM,2014,0.21847700337123072
1363,JAM,2015,0.23029926826138322
1364,JAM,2016,0.26482661180335304
1365,JOR,1996,0.6431911323556626
1366,JOR,1997,0.4639790439927175
1367,JOR,1998,0.31358541039793114
1368,JOR,1999,0.294683731837695
1369,JOR,2000,0.32380736146464584
1370,JOR,2001,0.2715565459560756
1371,JOR,2002,0.20786660538802698
1372,JOR,2003,0.2836437367320408
1373,JOR,2004,0.28115533519441477
1374,JOR,2005,0.2840585540172493
1375,JOR,2006,0.2565305220470617
1376,JOR,2007,0.27191789095193636
1377,JOR,2008,0.218721567314134
1378,JOR,2009,0.19052339407581495
1379,JOR,2010,0.16046902546328398
1380,JOR,2011,0.1595609934852223
1381,JOR,2012,0.18068844213764543
1382,JOR,2013,0.1792279137164982
1383,JOR,2014,0.2188572674807461
1384,JOR,2015,0.2543183419275144
1385,JOR,2016,0.240413563482927
1386,JPN,1996,0.79270821896652
1387,JPN,1997,0.8082733681221318
1388,JPN,1998,0.7572167513956188
1389,JPN,1999,0.7912322030533893
1390,JPN,2000,0.7806457651948332
1391,JPN,2001,0.7785545956272724
1392,JPN,2002,0.7816814288466365
1393,JPN,2003,0.8002604421943197
1394,JPN,2004,0.7920175297648901
1395,JPN,2005,0.7585409911663865
1396,JPN,2006,0.7693114443945938
1397,JPN,2007,0.7879254419366856
1398,JPN,2008,0.8094568210225436
1399,JPN,2009,0.8074164217683776
1400,JPN,2010,0.8108595664617432
1401,JPN,2011,0.8074874813162127
1402,JPN,2012,0.7982081545612977
1403,JPN,2013,0.8036966761936362
1404,JPN,2014,0.829326163088812
1405,JPN,2015,0.8247049260589776
1406,JPN,2016,0.8276266940404562
1407,KAZ,1996,0.24257911376742333
1408,KAZ,1997,0.16998602521493558
1409,KAZ,1998,0.15930579883226656
1410,KAZ,1999,0.17606607201330265
1411,KAZ,2000,0.15552973731580652
1412,KAZ,2001,0.13798272229858174
1413,KAZ,2002,0.15684558713683813
1414,KAZ,2003,0.14256688047860475
1415,KAZ,2004,0.16773210403185712
1416,KAZ,2005,0.13854251424038366
1417,KAZ,2006,0.08987816318037688
1418,KAZ,2007,0.11427091065299957
1419,KAZ,2008,0.10720754868489711
1420,KAZ,2009,0.12388396118996882
1421,KAZ,2010,0.1501528007465898
1422,KAZ,2011,0.14067299910249956
1423,KAZ,2012,0.13329263697926594
1424,KAZ,2013,0.13659416427262322
1425,KAZ,2014,0.10804668188936876
1426,KAZ,2015,0.12283380262457005
1427,KAZ,2016,0.12690197285707655
1428,KEN,1996,0.24092983090930106
1429,KEN,1997,0.13616955500539812
1430,KEN,1998,0.14884562735163248
1431,KEN,1999,0.12179722318800719
1432,KEN,2000,0.09805288603361233
1433,KEN,2001,0.13177877474470995
1434,KEN,2002,0.11094590889421148
1435,KEN,2003,0.13435810881779922
1436,KEN,2004,0.1010638110066287
1437,KEN,2005,0.06935363390171533
1438,KEN,2006,0.11924113972606912
1439,KEN,2007,0.12508848874001371
1440,KEN,2008,0.1225188789137545
1441,KEN,2009,0.08549366552863988
1442,KEN,2010,0.10495999734456896
1443,KEN,2011,0.14379837557061298
1444,KEN,2012,0.14955566234644285
1445,KEN,2013,0.12619099475435516
1446,KEN,2014,0.1356161287168219
1447,KEN,2015,0.1406184245199101
1448,KEN,2016,0.1459924143303582
1449,KOR,1996,0.7276152316838358
1450,KOR,1997,0.7174427860959467
1451,KOR,1998,0.6228659653064618
1452,KOR,1999,0.6585769928190627
1453,KOR,2000,0.6393080536598058
1454,KOR,2001,0.5937432611208382
1455,KOR,2002,0.5834430679989467
1456,KOR,2003,0.5403128776199333
1457,KOR,2004,0.5787563253814558
1458,KOR,2005,0.6551137620483805
1459,KOR,2006,0.6421601258852944
1460,KOR,2007,0.7192476557914316
1461,KOR,2008,0.5807465515672449
1462,KOR,2009,0.6242440966552661
1463,KOR,2010,0.6707858682826751
1464,KOR,2011,0.7219168058850854
1465,KOR,2012,0.6748485528049178
1466,KOR,2013,0.5955341551663281
1467,KOR,2014,0.5917236858257788
1468,KOR,2015,0.579782132008627
1469,KOR,2016,0.6305410237745801
1470,KWT,1996,0.2966286949730424
1471,KWT,1997,0.29471578553009675
1472,KWT,1998,0.26624093768168955
1473,KWT,1999,0.2863370277069022
1474,KWT,2000,0.2691431475204752
1475,KWT,2001,0.1671715128191598
1476,KWT,2002,0.11565579748412429
1477,KWT,2003,0.08825763286659229
1478,KWT,2004,0.13020740381837703
1479,KWT,2005,0.09918205954688866
1480,KWT,2006,0.09001558550362317
1481,KWT,2007,0.08663902705905635
1482,KWT,2008,0.11799942848519099
1483,KWT,2009,0.1903561268641604
1484,KWT,2010,0.23380651857925028
1485,KWT,2011,0.25915443688563006
1486,KWT,2012,0.22416855242157277
1487,KWT,2013,0.19545264185542868
1488,KWT,2014,0.10226259823567531
1489,KWT,2015,0.09367211145219498
1490,KWT,2016,0.1377252931663711
1491,LBN,1996,0.02704127405435377
1492,LBN,1997,0.11018691052764973
1493,LBN,1998,0.16971599910131685
1494,LBN,1999,0.23574671882159826
1495,LBN,2000,0.24131609742760093
1496,LBN,2001,0.18481485050089824
1497,LBN,2002,0.22233341310740196
1498,LBN,2003,0.18598255884831644
1499,LBN,2004,0.2016848275432019
1500,LBN,2005,0.18248439616226475
1501,LBN,2006,0.1310915649766843
1502,LBN,2007,0.11715416427839748
1503,LBN,2008,0.1531056876484038
1504,LBN,2009,0.15971520701855968
1505,LBN,2010,0.15417047058246686
1506,LBN,2011,0.15928221680591909
1507,LBN,2012,0.13648800133058805
1508,LBN,2013,0.1821164637792941
1509,LBN,2014,0.21306671196487117
1510,LBN,2015,0.21812168423161934
1511,LBN,2016,0.2095164432668868
1512,LBR,1996,0.16889054678056428
1513,LBR,1997,0.07710453043728244
1514,LBR,1998,0.12495939150175112
1515,LBR,1999,0.17293827676691217
1516,LBR,2000,0.07464300049672741
1517,LBR,2001,0.059114283580213305
1518,LBR,2002,0.08425460605553917
1519,LBR,2003,0.15064732342925735
1520,LBR,2004,0.20214888204802725
1521,LBR,2005,0.15363175628874734
1522,LBR,2006,0.24719089697360463
1523,LBR,2007,0.2565685189606009
1524,LBR,2008,0.26159381356793
1525,LBR,2009,0.29875219421467103
1526,LBR,2010,0.41858615632991986
1527,LBR,2011,0.3593563947102444
1528,LBR,2012,0.26784858095895303
1529,LBR,2013,0.2194061844767844
1530,LBR,2014,0.2640861852659064
1531,LBR,2015,0.24741729529387999
